"STATION","DATE","TAVG","TMAX","TMIN"
"USW00013874","2005-07-17","81","89","73"
"USW00013874","2005-07-18","82","90","74"
"USW00013874","2005-07-19","81","89","73"
"USW00013874","2005-07-20","81","89","73"
"USW00013874","2005-07-21","81","90","72"
"USW00013874","2005-07-22","82","91","72"
"USW00013874","2005-07-23","83","91","74"
"USW00013874","2005-07-24","83","90","75"
"USW00013874","2005-07-25","84","92","75"
"USW00013874","2005-07-26","86","94","77"
"USW00013874","2005-07-27","84","92","75"
"USW00013874","2005-07-28","81","90","72"
"USW00013874","2005-07-29","78","83","73"
"USW00013874","2005-07-30","75","78","71"
"USW00013874","2005-07-31","78","84","71"
"USW00013874","2005-08-01",,"82","72"
"USW00013874","2005-08-02",,"86","71"
"USW00013874","2005-08-03",,"88","73"
"USW00013874","2005-08-04",,"91","71"
"USW00013874","2005-08-05",,"88","71"
"USW00013874","2005-08-06",,"86","71"
"USW00013874","2005-08-07",,"80","71"
"USW00013874","2005-08-08",,"82","72"
"USW00013874","2005-08-09",,"85","72"
"USW00013874","2005-08-10",,"83","73"
"USW00013874","2005-08-11",,"87","70"
"USW00013874","2005-08-12",,"88","72"
"USW00013874","2005-08-13",,"86","71"
"USW00013874","2005-08-14",,"90","71"
"USW00013874","2005-08-15",,"92","73"
"USW00013874","2005-08-16",,"89","73"
"USW00013874","2005-08-17",,"90","72"
"USW00013874","2005-08-18",,"90","73"
"USW00013874","2005-08-19",,"89","73"
"USW00013874","2005-08-20",,"92","75"
"USW00013874","2005-08-21",,"94","78"
"USW00013874","2005-08-22",,"93","72"
"USW00013874","2005-08-23",,"87","72"
"USW00013874","2005-08-24",,"85","72"
"USW00013874","2005-08-25",,"84","73"
"USW00013874","2005-08-26",,"84","69"
"USW00013874","2005-08-27",,"86","68"
"USW00013874","2005-08-28",,"86","72"
"USW00013874","2005-08-29",,"85","74"
"USW00013874","2005-08-30",,"85","75"
"USW00013874","2005-08-31",,"85","70"
"USW00013874","2005-09-01",,"85","65"
"USW00013874","2005-09-02",,"88","66"
"USW00013874","2005-09-03",,"87","68"
"USW00013874","2005-09-04",,"85","70"
"USW00013874","2005-09-05",,"81","68"
"USW00013874","2005-09-06",,"81","65"
"USW00013874","2005-09-07",,"83","66"
"USW00013874","2005-09-08",,"85","66"
"USW00013874","2005-09-09",,"86","65"
"USW00013874","2005-09-10",,"84","67"
"USW00013874","2005-09-11",,"84","67"
"USW00013874","2005-09-12",,"86","62"
"USW00013874","2005-09-13",,"88","66"
"USW00013874","2005-09-14",,"88","65"
"USW00013874","2005-09-15",,"91","69"
"USW00013874","2005-09-16",,"88","72"
"USW00013874","2005-09-17",,"86","68"
"USW00013874","2005-09-18",,"88","66"
"USW00013874","2005-09-19",,"90","64"
"USW00013874","2005-09-20",,"90","70"
"USW00013874","2005-09-21",,"90","71"
"USW00013874","2005-09-22",,"86","70"
"USW00013874","2005-09-23",,"87","69"
"USW00013874","2005-09-24",,"88","70"
"USW00013874","2005-09-25",,"85","70"
"USW00013874","2005-09-26",,"77","70"
"USW00013874","2005-09-27",,"86","70"
"USW00013874","2005-09-28",,"85","71"
"USW00013874","2005-09-29",,"85","63"
"USW00013874","2005-09-30",,"82","62"
"USW00013874","2005-10-01",,"83","64"
"USW00013874","2005-10-02",,"85","67"
"USW00013874","2005-10-03",,"83","67"
"USW00013874","2005-10-04",,"85","69"
"USW00013874","2005-10-05",,"81","67"
"USW00013874","2005-10-06",,"72","69"
"USW00013874","2005-10-07",,"72","61"
"USW00013874","2005-10-08",,"73","58"
"USW00013874","2005-10-09",,"70","58"
"USW00013874","2005-10-10",,"77","65"
"USW00013874","2005-10-11",,"82","67"
"USW00013874","2005-10-12",,"74","66"
"USW00013874","2005-10-13",,"77","63"
"USW00013874","2005-10-14",,"78","58"
"USW00013874","2005-10-15",,"79","55"
"USW00013874","2005-10-16",,"76","53"
"USW00013874","2005-10-17",,"75","48"
"USW00013874","2005-10-18",,"81","51"
"USW00013874","2005-10-19",,"83","61"
"USW00013874","2005-10-20",,"83","64"
"USW00013874","2005-10-21",,"80","62"
"USW00013874","2005-10-22",,"67","49"
"USW00013874","2005-10-23",,"70","45"
"USW00013874","2005-10-24",,"56","42"
"USW00013874","2005-10-25",,"54","40"
"USW00013874","2005-10-26",,"61","37"
"USW00013874","2005-10-27",,"63","41"
"USW00013874","2005-10-28",,"62","39"
"USW00013874","2005-10-29",,"64","39"
"USW00013874","2005-10-30",,"69","42"
"USW00013874","2005-10-31",,"70","43"
"USW00013874","2005-11-01",,"72","50"
"USW00013874","2005-11-02",,"71","49"
"USW00013874","2005-11-03",,"72","46"
"USW00013874","2005-11-04",,"75","52"
"USW00013874","2005-11-05",,"74","55"
"USW00013874","2005-11-06",,"75","58"
"USW00013874","2005-11-07",,"79","58"
"USW00013874","2005-11-08",,"82","54"
"USW00013874","2005-11-09",,"80","59"
"USW00013874","2005-11-10",,"69","46"
"USW00013874","2005-11-11",,"63","40"
"USW00013874","2005-11-12",,"68","40"
"USW00013874","2005-11-13",,"71","50"
"USW00013874","2005-11-14",,"78","59"
"USW00013874","2005-11-15",,"77","59"
"USW00013874","2005-11-16",,"68","40"
"USW00013874","2005-11-17",,"48","31"
"USW00013874","2005-11-18",,"53","28"
"USW00013874","2005-11-19",,"58","31"
"USW00013874","2005-11-20",,"59","48"
"USW00013874","2005-11-21",,"53","38"
"USW00013874","2005-11-22",,"48","35"
"USW00013874","2005-11-23",,"56","31"
"USW00013874","2005-11-24",,"68","47"
"USW00013874","2005-11-25",,"54","36"
"USW00013874","2005-11-26",,"59","36"
"USW00013874","2005-11-27",,"53","48"
"USW00013874","2005-11-28",,"65","50"
"USW00013874","2005-11-29",,"65","41"
"USW00013874","2005-11-30",,"50","34"
"USW00013874","2005-12-01",,"54","31"
"USW00013874","2005-12-02",,"50","30"
"USW00013874","2005-12-03",,"44","32"
"USW00013874","2005-12-04",,"71","44"
"USW00013874","2005-12-05",,"54","32"
"USW00013874","2005-12-06",,"48","27"
"USW00013874","2005-12-07",,"53","29"
"USW00013874","2005-12-08",,"44","36"
"USW00013874","2005-12-09",,"42","29"
"USW00013874","2005-12-10",,"53","27"
"USW00013874","2005-12-11",,"50","33"
"USW00013874","2005-12-12",,"57","34"
"USW00013874","2005-12-13",,"50","32"
"USW00013874","2005-12-14",,"41","31"
"USW00013874","2005-12-15",,"40","31"
"USW00013874","2005-12-16",,"46","30"
"USW00013874","2005-12-17",,"45","37"
"USW00013874","2005-12-18",,"56","37"
"USW00013874","2005-12-19",,"50","32"
"USW00013874","2005-12-20",,"47","26"
"USW00013874","2005-12-21",,"44","26"
"USW00013874","2005-12-22",,"51","24"
"USW00013874","2005-12-23",,"55","27"
"USW00013874","2005-12-24",,"53","29"
"USW00013874","2005-12-25",,"50","40"
"USW00013874","2005-12-26",,"47","34"
"USW00013874","2005-12-27",,"62","31"
"USW00013874","2005-12-28",,"58","47"
"USW00013874","2005-12-29",,"50","37"
"USW00013874","2005-12-30",,"58","33"
"USW00013874","2005-12-31",,"60","43"
"USW00013874","2006-01-01",,"65","38"
"USW00013874","2006-01-02",,"67","55"
"USW00013874","2006-01-03",,"59","43"
"USW00013874","2006-01-04",,"65","38"
"USW00013874","2006-01-05",,"55","38"
"USW00013874","2006-01-06",,"40","31"
"USW00013874","2006-01-07",,"51","28"
"USW00013874","2006-01-08",,"62","33"
"USW00013874","2006-01-09",,"70","53"
"USW00013874","2006-01-10",,"69","52"
"USW00013874","2006-01-11",,"64","50"
"USW00013874","2006-01-12",,"67","45"
"USW00013874","2006-01-13",,"59","38"
"USW00013874","2006-01-14",,"40","31"
"USW00013874","2006-01-15",,"54","30"
"USW00013874","2006-01-16",,"60","44"
"USW00013874","2006-01-17",,"60","41"
"USW00013874","2006-01-18",,"51","30"
"USW00013874","2006-01-19",,"61","34"
"USW00013874","2006-01-20",,"62","36"
"USW00013874","2006-01-21",,"64","54"
"USW00013874","2006-01-22",,"60","44"
"USW00013874","2006-01-23",,"53","42"
"USW00013874","2006-01-24",,"58","45"
"USW00013874","2006-01-25",,"52","37"
"USW00013874","2006-01-26",,"54","31"
"USW00013874","2006-01-27",,"52","36"
"USW00013874","2006-01-28",,"63","35"
"USW00013874","2006-01-29",,"65","50"
"USW00013874","2006-01-30",,"64","43"
"USW00013874","2006-01-31",,"55","37"
"USW00013874","2006-02-01",,"58","32"
"USW00013874","2006-02-02",,"53","42"
"USW00013874","2006-02-03",,"67","47"
"USW00013874","2006-02-04",,"58","34"
"USW00013874","2006-02-05",,"45","28"
"USW00013874","2006-02-06",,"41","33"
"USW00013874","2006-02-07",,"49","31"
"USW00013874","2006-02-08",,"51","28"
"USW00013874","2006-02-09",,"44","32"
"USW00013874","2006-02-10",,"52","29"
"USW00013874","2006-02-11",,"44","32"
"USW00013874","2006-02-12",,"38","28"
"USW00013874","2006-02-13",,"41","24"
"USW00013874","2006-02-14",,"55","29"
"USW00013874","2006-02-15",,"64","41"
"USW00013874","2006-02-16",,"70","45"
"USW00013874","2006-02-17",,"59","46"
"USW00013874","2006-02-18",,"46","31"
"USW00013874","2006-02-19",,"39","27"
"USW00013874","2006-02-20",,"45","37"
"USW00013874","2006-02-21",,"60","41"
"USW00013874","2006-02-22",,"60","48"
"USW00013874","2006-02-23",,"54","43"
"USW00013874","2006-02-24",,"64","37"
"USW00013874","2006-02-25",,"53","45"
"USW00013874","2006-02-26",,"48","32"
"USW00013874","2006-02-27",,"57","28"
"USW00013874","2006-02-28",,"67","41"
"USW00013874","2006-03-01",,"71","50"
"USW00013874","2006-03-02",,"70","55"
"USW00013874","2006-03-03",,"56","41"
"USW00013874","2006-03-04",,"61","32"
"USW00013874","2006-03-05",,"66","38"
"USW00013874","2006-03-06",,"69","48"
"USW00013874","2006-03-07",,"60","38"
"USW00013874","2006-03-08",,"66","41"
"USW00013874","2006-03-09",,"69","44"
"USW00013874","2006-03-10",,"76","53"
"USW00013874","2006-03-11",,"78","61"
"USW00013874","2006-03-12",,"80","61"
"USW00013874","2006-03-13",,"75","61"
"USW00013874","2006-03-14",,"69","44"
"USW00013874","2006-03-15",,"61","37"
"USW00013874","2006-03-16",,"65","41"
"USW00013874","2006-03-17",,"69","45"
"USW00013874","2006-03-18",,"59","39"
"USW00013874","2006-03-19",,"53","44"
"USW00013874","2006-03-20",,"55","39"
"USW00013874","2006-03-21",,"68","40"
"USW00013874","2006-03-22",,"54","35"
"USW00013874","2006-03-23",,"52","38"
"USW00013874","2006-03-24",,"51","38"
"USW00013874","2006-03-25",,"51","33"
"USW00013874","2006-03-26",,"54","30"
"USW00013874","2006-03-27",,"61","34"
"USW00013874","2006-03-28",,"56","48"
"USW00013874","2006-03-29",,"73","48"
"USW00013874","2006-03-30",,"74","50"
"USW00013874","2006-03-31",,"77","55"
"USW00013874","2006-04-01",,"80","62"
"USW00013874","2006-04-02",,"82","61"
"USW00013874","2006-04-03",,"80","53"
"USW00013874","2006-04-04",,"67","45"
"USW00013874","2006-04-05",,"71","44"
"USW00013874","2006-04-06",,"78","50"
"USW00013874","2006-04-07",,"79","60"
"USW00013874","2006-04-08",,"71","47"
"USW00013874","2006-04-09",,"67","38"
"USW00013874","2006-04-10",,"69","44"
"USW00013874","2006-04-11",,"74","47"
"USW00013874","2006-04-12",,"73","55"
"USW00013874","2006-04-13",,"82","54"
"USW00013874","2006-04-14",,"85","59"
"USW00013874","2006-04-15",,"86","60"
"USW00013874","2006-04-16",,"82","62"
"USW00013874","2006-04-17",,"85","65"
"USW00013874","2006-04-18",,"78","61"
"USW00013874","2006-04-19",,"73","61"
"USW00013874","2006-04-20",,"85","59"
"USW00013874","2006-04-21",,"79","61"
"USW00013874","2006-04-22",,"75","62"
"USW00013874","2006-04-23",,"82","55"
"USW00013874","2006-04-24",,"83","61"
"USW00013874","2006-04-25",,"82","63"
"USW00013874","2006-04-26",,"72","60"
"USW00013874","2006-04-27",,"70","52"
"USW00013874","2006-04-28",,"75","48"
"USW00013874","2006-04-29",,"68","56"
"USW00013874","2006-04-30",,"63","52"
"USW00013874","2006-05-01",,"72","51"
"USW00013874","2006-05-02",,"78","55"
"USW00013874","2006-05-03",,"83","62"
"USW00013874","2006-05-04",,"82","63"
"USW00013874","2006-05-05",,"76","62"
"USW00013874","2006-05-06",,"78","57"
"USW00013874","2006-05-07",,"73","58"
"USW00013874","2006-05-08",,"67","55"
"USW00013874","2006-05-09",,"70","56"
"USW00013874","2006-05-10",,"69","61"
"USW00013874","2006-05-11",,"70","58"
"USW00013874","2006-05-12",,"70","49"
"USW00013874","2006-05-13",,"72","53"
"USW00013874","2006-05-14",,"74","59"
"USW00013874","2006-05-15",,"67","49"
"USW00013874","2006-05-16",,"68","49"
"USW00013874","2006-05-17",,"71","51"
"USW00013874","2006-05-18",,"80","53"
"USW00013874","2006-05-19",,"79","53"
"USW00013874","2006-05-20",,"88","64"
"USW00013874","2006-05-21",,"84","68"
"USW00013874","2006-05-22",,"85","67"
"USW00013874","2006-05-23",,"86","64"
"USW00013874","2006-05-24",,"86","63"
"USW00013874","2006-05-25",,"90","66"
"USW00013874","2006-05-26",,"88","71"
"USW00013874","2006-05-27",,"89","72"
"USW00013874","2006-05-28",,"90","70"
"USW00013874","2006-05-29",,"91","68"
"USW00013874","2006-05-30",,"93","71"
"USW00013874","2006-05-31",,"91","71"
"USW00013874","2006-06-01",,"89","69"
"USW00013874","2006-06-02",,"86","66"
"USW00013874","2006-06-03",,"83","64"
"USW00013874","2006-06-04",,"84","60"
"USW00013874","2006-06-05",,"80","61"
"USW00013874","2006-06-06",,"82","57"
"USW00013874","2006-06-07",,"85","59"
"USW00013874","2006-06-08",,"88","66"
"USW00013874","2006-06-09",,"87","62"
"USW00013874","2006-06-10",,"91","66"
"USW00013874","2006-06-11",,"93","72"
"USW00013874","2006-06-12",,"88","72"
"USW00013874","2006-06-13",,"76","68"
"USW00013874","2006-06-14",,"87","65"
"USW00013874","2006-06-15",,"88","65"
"USW00013874","2006-06-16",,"88","67"
"USW00013874","2006-06-17",,"86","69"
"USW00013874","2006-06-18",,"86","67"
"USW00013874","2006-06-19",,"88","67"
"USW00013874","2006-06-20",,"95","72"
"USW00013874","2006-06-21",,"97","74"
"USW00013874","2006-06-22",,"97","74"
"USW00013874","2006-06-23",,"95","73"
"USW00013874","2006-06-24",,"90","68"
"USW00013874","2006-06-25",,"84","69"
"USW00013874","2006-06-26",,"78","66"
"USW00013874","2006-06-27",,"86","66"
"USW00013874","2006-06-28",,"87","68"
"USW00013874","2006-06-29",,"89","65"
"USW00013874","2006-06-30",,"90","69"
"USW00013874","2006-07-01",,"93","68"
"USW00013874","2006-07-02",,"94","72"
"USW00013874","2006-07-03",,"94","74"
"USW00013874","2006-07-04",,"92","72"
"USW00013874","2006-07-05",,"90","72"
"USW00013874","2006-07-06",,"81","71"
"USW00013874","2006-07-07",,"80","66"
"USW00013874","2006-07-08",,"82","65"
"USW00013874","2006-07-09",,"84","66"
"USW00013874","2006-07-10",,"85","69"
"USW00013874","2006-07-11",,"90","72"
"USW00013874","2006-07-12",,"91","73"
"USW00013874","2006-07-13",,"92","74"
"USW00013874","2006-07-14",,"92","75"
"USW00013874","2006-07-15",,"91","75"
"USW00013874","2006-07-16",,"91","72"
"USW00013874","2006-07-17",,"93","76"
"USW00013874","2006-07-18",,"94","73"
"USW00013874","2006-07-19",,"96","75"
"USW00013874","2006-07-20",,"93","75"
"USW00013874","2006-07-21",,"94","74"
"USW00013874","2006-07-22",,"91","72"
"USW00013874","2006-07-23",,"86","70"
"USW00013874","2006-07-24",,"87","70"
"USW00013874","2006-07-25",,"88","70"
"USW00013874","2006-07-26",,"93","70"
"USW00013874","2006-07-27",,"95","74"
"USW00013874","2006-07-28",,"96","75"
"USW00013874","2006-07-29",,"91","71"
"USW00013874","2006-07-30",,"91","69"
"USW00013874","2006-07-31",,"94","71"
"USW00013874","2006-08-01",,"95","73"
"USW00013874","2006-08-02",,"95","72"
"USW00013874","2006-08-03",,"97","76"
"USW00013874","2006-08-04",,"98","77"
"USW00013874","2006-08-05",,"96","74"
"USW00013874","2006-08-06",,"89","72"
"USW00013874","2006-08-07",,"97","76"
"USW00013874","2006-08-08",,"96","76"
"USW00013874","2006-08-09",,"95","73"
"USW00013874","2006-08-10",,"96","72"
"USW00013874","2006-08-11",,"88","72"
"USW00013874","2006-08-12",,"84","66"
"USW00013874","2006-08-13",,"81","66"
"USW00013874","2006-08-14",,"87","72"
"USW00013874","2006-08-15",,"86","72"
"USW00013874","2006-08-16",,"89","72"
"USW00013874","2006-08-17",,"86","74"
"USW00013874","2006-08-18",,"88","71"
"USW00013874","2006-08-19",,"88","69"
"USW00013874","2006-08-20",,"93","72"
"USW00013874","2006-08-21",,"91","72"
"USW00013874","2006-08-22",,"88","72"
"USW00013874","2006-08-23",,"87","72"
"USW00013874","2006-08-24",,"83","72"
"USW00013874","2006-08-25",,"85","71"
"USW00013874","2006-08-26",,"88","73"
"USW00013874","2006-08-27",,"88","71"
"USW00013874","2006-08-28",,"90","74"
"USW00013874","2006-08-29",,"90","75"
"USW00013874","2006-08-30",,"88","72"
"USW00013874","2006-08-31",,"80","70"
"USW00013874","2006-09-01",,"85","70"
"USW00013874","2006-09-02",,"86","70"
"USW00013874","2006-09-03",,"85","71"
"USW00013874","2006-09-04",,"88","71"
"USW00013874","2006-09-05",,"83","68"
"USW00013874","2006-09-06",,"85","68"
"USW00013874","2006-09-07",,"80","67"
"USW00013874","2006-09-08",,"83","64"
"USW00013874","2006-09-09",,"83","67"
"USW00013874","2006-09-10",,"85","67"
"USW00013874","2006-09-11",,"84","67"
"USW00013874","2006-09-12",,"78","65"
"USW00013874","2006-09-13",,"70","65"
"USW00013874","2006-09-14",,"80","62"
"USW00013874","2006-09-15",,"82","59"
"USW00013874","2006-09-16",,"83","64"
"USW00013874","2006-09-17",,"85","65"
"USW00013874","2006-09-18",,"85","66"
"USW00013874","2006-09-19",,"79","60"
"USW00013874","2006-09-20",,"73","54"
"USW00013874","2006-09-21",,"75","53"
"USW00013874","2006-09-22",,"82","61"
"USW00013874","2006-09-23",,"86","71"
"USW00013874","2006-09-24",,"84","66"
"USW00013874","2006-09-25",,"75","59"
"USW00013874","2006-09-26",,"78","55"
"USW00013874","2006-09-27",,"79","54"
"USW00013874","2006-09-28",,"81","56"
"USW00013874","2006-09-29",,"70","50"
"USW00013874","2006-09-30",,"75","53"
"USW00013874","2006-10-01",,"83","61"
"USW00013874","2006-10-02",,"81","61"
"USW00013874","2006-10-03",,"82","63"
"USW00013874","2006-10-04",,"84","65"
"USW00013874","2006-10-05",,"86","64"
"USW00013874","2006-10-06",,"76","62"
"USW00013874","2006-10-07",,"72","51"
"USW00013874","2006-10-08",,"72","57"
"USW00013874","2006-10-09",,"79","62"
"USW00013874","2006-10-10",,"80","58"
"USW00013874","2006-10-11",,"80","64"
"USW00013874","2006-10-12",,"71","54"
"USW00013874","2006-10-13",,"62","45"
"USW00013874","2006-10-14",,"69","42"
"USW00013874","2006-10-15",,"70","43"
"USW00013874","2006-10-16",,"59","52"
"USW00013874","2006-10-17",,"71","58"
"USW00013874","2006-10-18",,"77","65"
"USW00013874","2006-10-19",,"76","64"
"USW00013874","2006-10-20",,"69","43"
"USW00013874","2006-10-21",,"69","39"
"USW00013874","2006-10-22",,"70","49"
"USW00013874","2006-10-23",,"53","39"
"USW00013874","2006-10-24",,"56","36"
"USW00013874","2006-10-25",,"55","35"
"USW00013874","2006-10-26",,"62","48"
"USW00013874","2006-10-27",,"66","52"
"USW00013874","2006-10-28",,"63","48"
"USW00013874","2006-10-29",,"72","44"
"USW00013874","2006-10-30",,"73","46"
"USW00013874","2006-10-31",,"68","51"
"USW00013874","2006-11-01",,"75","52"
"USW00013874","2006-11-02",,"61","41"
"USW00013874","2006-11-03",,"56","36"
"USW00013874","2006-11-04",,"56","34"
"USW00013874","2006-11-05",,"59","35"
"USW00013874","2006-11-06",,"64","48"
"USW00013874","2006-11-07",,"57","48"
"USW00013874","2006-11-08",,"59","50"
"USW00013874","2006-11-09",,"75","46"
"USW00013874","2006-11-10",,"79","53"
"USW00013874","2006-11-11",,"67","45"
"USW00013874","2006-11-12",,"59","39"
"USW00013874","2006-11-13",,"65","33"
"USW00013874","2006-11-14",,"67","41"
"USW00013874","2006-11-15",,"61","53"
"USW00013874","2006-11-16",,"62","42"
"USW00013874","2006-11-17",,"57","41"
"USW00013874","2006-11-18",,"63","37"
"USW00013874","2006-11-19",,"53","38"
"USW00013874","2006-11-20",,"48","36"
"USW00013874","2006-11-21",,"49","32"
"USW00013874","2006-11-22",,"63","39"
"USW00013874","2006-11-23",,"68","39"
"USW00013874","2006-11-24",,"69","44"
"USW00013874","2006-11-25",,"69","46"
"USW00013874","2006-11-26",,"70","43"
"USW00013874","2006-11-27",,"69","44"
"USW00013874","2006-11-28",,"66","58"
"USW00013874","2006-11-29",,"70","60"
"USW00013874","2006-11-30",,"74","62"
"USW00013874","2006-12-01",,"70","38"
"USW00013874","2006-12-02",,"62","32"
"USW00013874","2006-12-03",,"60","38"
"USW00013874","2006-12-04",,"44","28"
"USW00013874","2006-12-05",,"54","29"
"USW00013874","2006-12-06",,"60","37"
"USW00013874","2006-12-07",,"52","24"
"USW00013874","2006-12-08",,"40","19"
"USW00013874","2006-12-09",,"52","21"
"USW00013874","2006-12-10",,"56","31"
"USW00013874","2006-12-11",,"66","39"
"USW00013874","2006-12-12",,"66","48"
"USW00013874","2006-12-13",,"66","49"
"USW00013874","2006-12-14",,"66","45"
"USW00013874","2006-12-15",,"70","43"
"USW00013874","2006-12-16",,"72","41"
"USW00013874","2006-12-17",,"71","45"
"USW00013874","2006-12-18",,"73","48"
"USW00013874","2006-12-19",,"69","49"
"USW00013874","2006-12-20",,"61","50"
"USW00013874","2006-12-21",,"53","46"
"USW00013874","2006-12-22",,"64","53"
"USW00013874","2006-12-23",,"64","45"
"USW00013874","2006-12-24",,"61","42"
"USW00013874","2006-12-25",,"57","47"
"USW00013874","2006-12-26",,"47","39"
"USW00013874","2006-12-27",,"53","33"
"USW00013874","2006-12-28",,"56","33"
"USW00013874","2006-12-29",,"64","42"
"USW00013874","2006-12-30",,"57","48"
"USW00013874","2006-12-31",,"67","53"
"USW00013874","2007-01-01",,"60","38"
"USW00013874","2007-01-02",,"58","35"
"USW00013874","2007-01-03",,"55","35"
"USW00013874","2007-01-04",,"65","50"
"USW00013874","2007-01-05",,"68","54"
"USW00013874","2007-01-06",,"69","49"
"USW00013874","2007-01-07",,"68","52"
"USW00013874","2007-01-08",,"62","37"
"USW00013874","2007-01-09",,"52","35"
"USW00013874","2007-01-10",,"50","31"
"USW00013874","2007-01-11",,"54","31"
"USW00013874","2007-01-12",,"65","44"
"USW00013874","2007-01-13",,"68","46"
"USW00013874","2007-01-14",,"70","53"
"USW00013874","2007-01-15",,"73","57"
"USW00013874","2007-01-16",,"57","33"
"USW00013874","2007-01-17",,"45","31"
"USW00013874","2007-01-18",,"39","32"
"USW00013874","2007-01-19",,"51","37"
"USW00013874","2007-01-20",,"51","33"
"USW00013874","2007-01-21",,"46","39"
"USW00013874","2007-01-22",,"48","39"
"USW00013874","2007-01-23",,"45","36"
"USW00013874","2007-01-24",,"47","35"
"USW00013874","2007-01-25",,"49","34"
"USW00013874","2007-01-26",,"54","27"
"USW00013874","2007-01-27",,"60","34"
"USW00013874","2007-01-28",,"45","27"
"USW00013874","2007-01-29",,"40","18"
"USW00013874","2007-01-30",,"51","30"
"USW00013874","2007-01-31",,"43","20"
"USW00013874","2007-02-01",,"40","33"
"USW00013874","2007-02-02",,"46","29"
"USW00013874","2007-02-03",,"42","25"
"USW00013874","2007-02-04",,"52","28"
"USW00013874","2007-02-05",,"44","28"
"USW00013874","2007-02-06",,"53","23"
"USW00013874","2007-02-07",,"65","44"
"USW00013874","2007-02-08",,"50","37"
"USW00013874","2007-02-09",,"40","32"
"USW00013874","2007-02-10",,"45","27"
"USW00013874","2007-02-11",,"57","27"
"USW00013874","2007-02-12",,"67","42"
"USW00013874","2007-02-13",,"62","50"
"USW00013874","2007-02-14",,"53","26"
"USW00013874","2007-02-15",,"42","22"
"USW00013874","2007-02-16",,"40","22"
"USW00013874","2007-02-17",,"49","24"
"USW00013874","2007-02-18",,"45","25"
"USW00013874","2007-02-19",,"58","27"
"USW00013874","2007-02-20",,"65","44"
"USW00013874","2007-02-21",,"65","56"
"USW00013874","2007-02-22",,"70","49"
"USW00013874","2007-02-23",,"64","41"
"USW00013874","2007-02-24",,"64","39"
"USW00013874","2007-02-25",,"70","53"
"USW00013874","2007-02-26",,"66","42"
"USW00013874","2007-02-27",,"69","40"
"USW00013874","2007-02-28",,"72","44"
"USW00013874","2007-03-01",,"67","51"
"USW00013874","2007-03-02",,"62","41"
"USW00013874","2007-03-03",,"62","44"
"USW00013874","2007-03-04",,"47","31"
"USW00013874","2007-03-05",,"60","32"
"USW00013874","2007-03-06",,"67","42"
"USW00013874","2007-03-07",,"71","41"
"USW00013874","2007-03-08",,"73","48"
"USW00013874","2007-03-09",,"58","46"
"USW00013874","2007-03-10",,"69","50"
"USW00013874","2007-03-11",,"76","52"
"USW00013874","2007-03-12",,"76","51"
"USW00013874","2007-03-13",,"79","54"
"USW00013874","2007-03-14",,"78","60"
"USW00013874","2007-03-15",,"72","60"
"USW00013874","2007-03-16",,"62","41"
"USW00013874","2007-03-17",,"53","35"
"USW00013874","2007-03-18",,"59","33"
"USW00013874","2007-03-19",,"70","42"
"USW00013874","2007-03-20",,"76","51"
"USW00013874","2007-03-21",,"77","54"
"USW00013874","2007-03-22",,"75","54"
"USW00013874","2007-03-23",,"79","55"
"USW00013874","2007-03-24",,"83","58"
"USW00013874","2007-03-25",,"87","59"
"USW00013874","2007-03-26",,"81","64"
"USW00013874","2007-03-27",,"79","62"
"USW00013874","2007-03-28",,"82","62"
"USW00013874","2007-03-29",,"80","53"
"USW00013874","2007-03-30",,"64","50"
"USW00013874","2007-03-31",,"76","56"
"USW00013874","2007-04-01",,"70","61"
"USW00013874","2007-04-02",,"75","61"
"USW00013874","2007-04-03",,"76","61"
"USW00013874","2007-04-04",,"73","52"
"USW00013874","2007-04-05",,"57","38"
"USW00013874","2007-04-06",,"56","37"
"USW00013874","2007-04-07",,"46","28"
"USW00013874","2007-04-08",,"54","30"
"USW00013874","2007-04-09",,"54","39"
"USW00013874","2007-04-10",,"67","40"
"USW00013874","2007-04-11",,"62","50"
"USW00013874","2007-04-12",,"73","50"
"USW00013874","2007-04-13",,"75","44"
"USW00013874","2007-04-14",,"73","53"
"USW00013874","2007-04-15",,"63","40"
"USW00013874","2007-04-16",,"70","40"
"USW00013874","2007-04-17",,"76","51"
"USW00013874","2007-04-18",,"72","52"
"USW00013874","2007-04-19",,"77","49"
"USW00013874","2007-04-20",,"69","50"
"USW00013874","2007-04-21",,"75","51"
"USW00013874","2007-04-22",,"77","53"
"USW00013874","2007-04-23",,"78","54"
"USW00013874","2007-04-24",,"81","61"
"USW00013874","2007-04-25",,"80","59"
"USW00013874","2007-04-26",,"74","63"
"USW00013874","2007-04-27",,"77","59"
"USW00013874","2007-04-28",,"80","51"
"USW00013874","2007-04-29",,"82","53"
"USW00013874","2007-04-30",,"86","57"
"USW00013874","2007-05-01",,"87","61"
"USW00013874","2007-05-02",,"86","63"
"USW00013874","2007-05-03",,"86","63"
"USW00013874","2007-05-04",,"73","63"
"USW00013874","2007-05-05",,"73","58"
"USW00013874","2007-05-06",,"78","58"
"USW00013874","2007-05-07",,"74","52"
"USW00013874","2007-05-08",,"81","53"
"USW00013874","2007-05-09",,"85","62"
"USW00013874","2007-05-10",,"87","63"
"USW00013874","2007-05-11",,"88","67"
"USW00013874","2007-05-12",,"88","65"
